transaction_id,transaction_amount_usd,transaction_hour,distance_from_home_miles,is_foreign_transaction,transactions_last_24h,merchant_risk_score,fraud
T02543,28.06,19,73.9,0,1,22,Not Fraud
T01232,46.53,21,0.4,1,4,66.8,Fraud
T03963,34.33,23,15.4,0,6,5.1,Not Fraud
T02701,10.09,9,9.9,0,6,32,Fraud
T00548,130.66,5,16.3,1,3,31.6,Not Fraud
T02406,18.36,13,16,0,4,28.3,Fraud
T02790,54.45,5,42.5,0,2,44.9,Not Fraud
T03968,219.75,3,1.8,0,1,25.2,Not Fraud
T04744,48.52,17,102.2,0,3,24.7,Not Fraud
T01882,89.18,13,42.5,0,0,5.6,Not Fraud
T02673,84.95,14,2.7,1,2,53.3,Not Fraud
T00981,52.18,2,19.3,0,0,19.1,Not Fraud
T01776,21.03,23,6.2,0,4,49.9,Not Fraud
T01037,21.05,14,32,1,3,38.7,Not Fraud
T03331,40.81,20,39.1,0,4,53.2,Fraud
T00091,177.24,13,12.7,0,3,27.4,Not Fraud
T04244,38.8,9,28.4,0,3,32,Not Fraud
T00424,51.25,23,10.7,0,4,40.7,Not Fraud
T00320,15.76,17,3.4,0,2,19.7,Not Fraud
T02878,35.24,12,1.8,0,4,43.5,Fraud
T02163,44.48,10,6.5,1,1,32.3,Fraud
T01426,6.73,6,20.3,0,1,46.6,Not Fraud
T04496,15.25,23,5,0,2,65.7,Not Fraud
T03506,8.95,18,9.1,0,0,7.5,Not Fraud
T02605,14.65,10,7.5,0,0,56.2,Not Fraud
T02307,87.58,4,148.6,0,2,14.3,Not Fraud
T02737,14.27,15,4.8,0,2,46.6,Not Fraud
T02479,49.21,22,0.7,0,4,80.1,Fraud
T03802,123.36,19,48.8,0,0,23.6,Not Fraud
T00478,118.53,15,88.2,0,4,30.6,Not Fraud
T04892,46.67,6,56.7,0,0,31.5,Not Fraud
T04834,10.05,18,10.5,0,1,24.3,Not Fraud
T02465,24.94,9,7.5,0,2,69.1,Not Fraud
T00317,69.62,1,13.1,0,3,63.9,Not Fraud
T02908,72.92,12,6.4,0,2,13.2,Not Fraud
T04759,14.78,23,23.9,0,6,14.8,Not Fraud
T01992,9.17,23,16.6,0,2,15.3,Not Fraud
T04281,126.98,0,1.6,0,4,8.5,Not Fraud
T01770,15.35,8,21.1,0,3,71,Fraud
T04524,73.31,15,15.3,0,0,47,Not Fraud
T04663,223.35,2,38.2,0,4,38.4,Not Fraud
T04139,47.99,7,16.8,0,4,40.6,Not Fraud
T03849,37.15,2,10.7,0,1,21.2,Not Fraud
T04256,497.94,21,0.6,0,2,62.6,Not Fraud
T03541,18.84,3,1.2,0,2,44.3,Not Fraud
T02259,40.75,18,2.5,0,3,11.6,Not Fraud
T03471,15.32,12,77.3,0,3,18.6,Not Fraud
T04209,54.74,22,5.3,0,3,34.8,Fraud
T04370,23.72,14,19.3,0,2,46.2,Not Fraud
T03075,29.6,20,69.1,0,1,53.7,Not Fraud
T03669,82.79,18,5.9,0,0,42.3,Not Fraud
T02973,16.83,9,1.3,1,3,42.7,Not Fraud
T03973,19.59,9,26.6,0,4,60.4,Not Fraud
T03556,69.62,15,3.3,0,11,24.7,Fraud
T04513,30.03,0,7.6,0,2,16,Not Fraud
T04812,30.55,22,54.7,0,3,38,Not Fraud
T01173,80.43,11,10.5,0,1,33.4,Fraud
T04894,35.31,6,48.9,0,1,33,Not Fraud
T03653,24.74,12,10.7,0,1,21.3,Not Fraud
T00390,9.54,13,4.3,0,4,26.7,Not Fraud
T04408,17.94,6,5.1,0,6,40.5,Not Fraud
T01965,52.38,12,0.9,0,2,5.3,Not Fraud
T03606,73.61,16,37.4,0,1,12.8,Fraud
T03458,22.53,19,4,0,1,25.3,Not Fraud
T02103,76.79,23,3.2,0,2,6.3,Not Fraud
T03579,1.11,6,36.3,0,4,18.5,Not Fraud
T02403,59.94,20,2.9,1,1,18.2,Not Fraud
T01224,72.85,13,44.8,0,4,30.6,Not Fraud
T00419,61.46,13,3.1,0,2,75.6,Not Fraud
T01329,17.9,4,4.3,0,1,9.3,Not Fraud
T00142,9.38,15,8.2,0,3,8.8,Not Fraud
T04710,37.29,1,59,0,3,20.4,Fraud
T03570,13.37,16,13.3,0,2,14.9,Not Fraud
T00248,69.34,22,11.4,0,2,27,Not Fraud
T04554,41.14,3,3.5,0,2,22.3,Not Fraud
T01336,50.27,4,3.4,0,2,38.8,Not Fraud
T00959,22.06,3,30.1,0,0,20.5,Not Fraud
T04673,28.05,18,13.6,0,2,24.3,Not Fraud
T02637,121.73,4,40.2,0,2,24.6,Fraud
T02634,78.56,17,5.6,0,4,38.5,Fraud
T02040,48.99,14,16.9,0,0,15.1,Not Fraud
T03535,7.76,2,4.7,0,0,12.8,Not Fraud
T04411,54.54,13,6,0,3,45.4,Not Fraud
T03665,100.53,17,56.9,0,1,27.8,Not Fraud
T01349,34.3,11,7.4,0,4,50.8,Not Fraud
T02991,46.7,8,4,0,0,7.1,Not Fraud
T00636,13.1,22,1.1,0,1,36,Not Fraud
T00620,23.84,4,0.7,0,3,63.1,Not Fraud
T04539,45.54,20,87.3,0,0,23,Not Fraud
T00824,8.95,4,4.9,0,4,14.4,Not Fraud
T04957,27.43,19,56.4,0,2,34.8,Not Fraud
T00878,53,0,9.4,0,2,13.2,Not Fraud
T04005,36.61,10,27.8,0,0,24.3,Not Fraud
T02064,22.36,16,4.2,0,0,30.8,Not Fraud
T01295,4.44,10,1.1,0,3,23.3,Not Fraud
T00862,7.99,6,2.2,0,4,11.9,Not Fraud
T04174,28.24,19,6.2,0,2,40.1,Not Fraud
T01754,44.59,6,1.7,0,1,17.3,Not Fraud
T04137,13.58,20,16.3,0,0,22.9,Not Fraud
T04241,31.86,11,0.9,0,0,29.3,Not Fraud
T04705,40.73,6,1.9,0,2,17.2,Not Fraud
T00881,21.91,16,17.7,0,2,22.7,Not Fraud
T03815,49.82,12,5.7,0,7,15.6,Not Fraud
T00002,11.32,15,84.9,0,4,19.5,Not Fraud
T02705,17.86,3,7.6,0,4,18.2,Not Fraud
T02875,30.2,2,5.6,0,1,35.3,Not Fraud
T04543,95.63,9,1.7,0,3,33.7,Fraud
T00650,61.01,14,65,0,1,32.6,Not Fraud
T03776,13.31,6,15,0,2,21.6,Not Fraud
T01150,54.08,7,8.6,1,1,27.1,Fraud
T04818,52.71,12,37.3,0,5,64.3,Not Fraud
T03389,139.15,16,6.3,0,2,9,Not Fraud
T03491,6.57,14,78.7,0,1,10.5,Not Fraud
T03934,6.2,14,285.7,0,0,39.9,Not Fraud
T02451,2.87,3,23.6,0,4,32,Not Fraud
T03505,8.75,0,6.9,0,3,11.8,Not Fraud
T00666,99.6,9,29.5,0,0,34.7,Not Fraud
T03953,28.78,2,1,1,2,29.4,Not Fraud
T00685,8.34,19,20,0,4,14.5,Not Fraud
T04687,148.78,9,6.9,0,1,15.7,Not Fraud
T00990,63.22,12,3.7,0,2,19.9,Not Fraud
T04195,15.9,13,43.9,0,1,43.9,Not Fraud
T04211,33.2,21,19.2,0,1,20.6,Not Fraud
T04754,141.97,19,1.3,0,3,42.2,Fraud
T00945,20.94,14,1,0,3,50.9,Fraud
T03100,124,20,8.5,0,2,25.5,Not Fraud
T01607,44.99,4,2.7,0,0,14,Not Fraud
T04850,13.31,1,74.6,0,1,67,Not Fraud
T00399,137.99,12,5.1,0,0,29.3,Not Fraud
T02685,36.65,3,47.5,0,0,39.9,Not Fraud
T00244,184.35,8,12.1,0,1,21.8,Not Fraud
T02315,17.61,15,2.7,0,3,43.3,Not Fraud
T03592,6.53,17,43,0,1,26.5,Not Fraud
T03188,65.49,6,1.1,0,1,36,Not Fraud
T01075,261.68,13,53.8,0,5,27,Not Fraud
T00315,10.74,20,1.2,0,2,13.7,Not Fraud
T03365,23.4,6,138,0,2,38.2,Not Fraud
T02671,75.13,9,4.1,0,1,65.1,Not Fraud
T02660,14.15,16,8,0,3,51.2,Not Fraud
T03912,4,22,75.6,0,1,68.6,Not Fraud
T01792,13.07,8,24.2,0,4,19.9,Not Fraud
T00162,23.12,22,3.1,0,1,47.2,Fraud
T04235,46.32,15,1.1,0,1,15.2,Not Fraud
T03607,19.27,15,12.8,0,2,8.5,Not Fraud
T01367,123,20,5.8,0,1,25.9,Fraud
T00656,46.94,12,5,0,1,11,Not Fraud
T02030,82.11,7,2,0,4,23.1,Not Fraud
T03123,44.83,9,1.3,0,1,56.7,Not Fraud
T03546,40.86,2,0.8,0,1,10.1,Not Fraud
T01602,25.08,5,39,0,1,26,Not Fraud
T04400,29.97,13,39.9,0,1,38.6,Not Fraud
T03376,35.1,17,26.9,0,2,30.4,Not Fraud
T02869,40.1,2,5.2,0,1,17.9,Not Fraud
T04618,20.26,15,23.3,0,2,41.2,Not Fraud
T04877,6.81,10,15.1,0,4,26.9,Not Fraud
T03498,43.14,1,11.3,0,0,32.6,Not Fraud
T00067,13.14,3,1.6,0,2,45,Not Fraud
T03841,45.24,17,14.5,0,1,27.5,Not Fraud
T02743,42,1,9.4,0,1,76,Fraud
T02677,41.57,19,7.7,0,0,16.8,Not Fraud
T00907,268.52,12,14.8,0,5,3.2,Not Fraud
T01735,10.55,4,14,1,0,32.2,Not Fraud
T02440,10.2,4,32.6,0,3,29,Fraud
T04626,169.11,0,19.8,0,5,16.4,Not Fraud
T01892,28.49,19,5.8,0,1,4,Not Fraud
T04785,189,4,8.4,0,5,18,Not Fraud
T00637,32.44,3,46,0,3,44.8,Not Fraud
T00120,6.61,22,6.6,0,1,15.8,Not Fraud
T02178,145.36,18,13.3,0,2,45.3,Not Fraud
T00532,23.19,2,28.1,0,3,19.4,Not Fraud
T00366,79.27,21,2,0,2,37.5,Not Fraud
T04867,7.44,10,98.4,0,0,28,Not Fraud
T01332,18.98,10,7.3,0,5,46.5,Not Fraud
T03367,24.52,18,4.8,0,2,11.8,Not Fraud
T03943,10.86,8,3.5,0,4,24.7,Not Fraud
T03927,251.42,8,474.9,0,2,35,Fraud
T03569,12.77,18,7.7,0,6,11.1,Fraud
T03307,41.35,4,17.4,0,5,47.6,Fraud
T01284,21.04,21,26.8,0,4,47,Fraud
T04360,104.99,9,21.7,0,3,22.3,Not Fraud
T04598,171.13,8,1.7,0,2,3.7,Not Fraud
T04981,9.27,21,15.8,0,2,19.7,Not Fraud
T03369,233.7,23,1.2,0,0,8,Not Fraud
T00134,123.7,7,6.4,0,1,26.8,Not Fraud
T02290,22.97,22,1.9,0,1,52.3,Not Fraud
T00298,220.41,4,9.7,0,5,11.3,Not Fraud
T04155,22.43,3,11.3,0,3,39.3,Fraud
T01564,140.68,3,12,0,1,21.7,Not Fraud
T04522,100.06,10,12.8,1,2,37.4,Not Fraud
T04831,16.58,8,23.3,0,1,14.5,Fraud
T04951,2.03,20,26.3,0,6,58,Not Fraud
T00249,199.85,6,3.7,0,0,17.4,Not Fraud
T01794,13.09,16,39.3,0,2,50.2,Not Fraud
T00895,55.37,14,3.8,0,0,43,Not Fraud
T00691,85.28,22,1.6,0,3,13.3,Not Fraud
T03203,22.51,10,1,0,0,32.4,Not Fraud
T02092,40.56,7,5.4,0,5,16.2,Not Fraud
T00767,13.93,13,4.7,0,2,33.8,Not Fraud
T03773,69.69,15,21.2,0,2,38.5,Not Fraud
T03176,621.28,11,1.2,0,3,45.7,Not Fraud
T00247,6.46,18,6.7,0,1,16.6,Not Fraud
T00993,52.83,15,3.7,0,2,21.8,Not Fraud
T01691,31.18,10,30.4,0,3,12.5,Fraud
T03763,24.74,17,26.2,0,0,16.9,Not Fraud
T01571,72.38,6,370.9,0,2,42.4,Fraud
T01240,97.61,9,3.3,0,2,34.2,Not Fraud
T01001,61.18,1,6.1,1,1,4.7,Not Fraud
T01855,145.31,18,3,0,3,34,Not Fraud
T01838,83.68,3,6.9,0,2,48.1,Not Fraud
T01677,94.07,2,109,0,0,47.5,Fraud
T01219,9.03,21,9.6,0,2,47.1,Not Fraud
T02445,46.31,23,4.8,0,5,36.8,Not Fraud
T00674,53.31,11,9.1,0,3,46.8,Not Fraud
T00702,125.8,22,8.3,0,3,43,Fraud
T00949,40.72,3,12,0,4,26,Not Fraud
T02202,9.98,19,9.2,0,0,15.4,Not Fraud
T00852,19.75,15,28.2,0,2,29.7,Not Fraud
T00868,36.43,13,127.4,0,1,22.9,Not Fraud
T01396,17.48,21,1,0,4,26.4,Not Fraud
T04843,3.85,17,10.5,0,1,72.5,Not Fraud
T00837,15.36,23,29.9,0,3,19,Not Fraud
T04830,6.87,5,1.2,0,1,54.8,Fraud
T00237,28.03,5,26.2,0,1,6.9,Not Fraud
T02491,19.7,17,11.8,0,3,46.4,Not Fraud
T03139,10.34,0,1.6,0,4,6.9,Not Fraud
T01596,116.36,20,49.7,0,7,32.6,Fraud
T04580,8.68,7,3.1,0,1,25,Not Fraud
T03324,6.1,8,8.5,0,5,16.5,Not Fraud
T04128,41.3,23,13.5,0,1,29.5,Not Fraud
T00300,21.99,6,9.6,0,2,46.6,Not Fraud
T00755,37.03,20,1.7,0,4,17.5,Not Fraud
T01051,79.56,17,63.1,0,1,30.9,Not Fraud
T03132,11.2,6,9.1,0,3,29.7,Not Fraud
T02912,3.9,2,3.1,0,2,6.3,Not Fraud
T02945,64.11,14,146.8,0,5,11.9,Not Fraud
T01243,24.08,11,5.8,0,2,6.1,Not Fraud
T04443,69.67,8,18.6,0,3,9,Not Fraud
T04588,161.83,18,57.2,0,1,11,Not Fraud
T04849,98.67,23,14.8,0,3,16.6,Fraud
T01931,82.28,1,12,0,2,74.3,Not Fraud
T02161,67.36,4,39.2,0,2,34.8,Not Fraud
T00031,20.45,0,6.9,0,4,33.8,Fraud
T02409,111.16,21,13.6,0,2,34.4,Not Fraud
T01413,14.98,22,3.5,0,2,10.2,Not Fraud
T00308,43.76,15,9.5,0,0,12.7,Not Fraud
T00069,61.55,10,10.7,0,1,57.2,Fraud
T00408,179.78,22,5.9,0,0,30.5,Not Fraud
T00825,36.08,2,30.2,0,7,22.8,Not Fraud
T00358,126.86,4,16.1,0,1,18.5,Fraud
T01680,42.33,6,8.1,0,4,26,Fraud
T02207,31.63,9,5.6,0,3,20.3,Not Fraud
T02684,405.96,5,13,0,6,28,Not Fraud
T02611,59.71,5,24,0,1,20.9,Not Fraud
T03432,41.71,16,11.3,0,2,20,Not Fraud
T03730,31.23,21,15.6,0,1,58.6,Not Fraud
T04169,55.99,5,16.7,0,2,8.4,Not Fraud
T00449,105.99,9,48.9,0,2,45.9,Fraud
T01265,107.3,16,50.2,0,1,45.4,Not Fraud
T00714,9.3,21,1.1,0,2,36.2,Not Fraud
T01890,14.9,7,235.3,0,3,18.8,Fraud
T03078,18.3,23,5.3,0,4,22.8,Not Fraud
T00664,13.6,3,8.9,0,4,21.3,Not Fraud
T02429,5.84,6,0.3,1,1,30.9,Not Fraud
T02469,86.61,20,8.4,0,2,25.3,Not Fraud
T02303,10.4,13,20.5,0,2,42.4,Not Fraud
T00621,277.27,10,9.7,0,1,29,Not Fraud
T03373,41.93,3,4.8,0,2,48.5,Fraud
T04776,4.25,9,5.9,0,1,13.6,Not Fraud
T01226,4.95,14,89.6,0,2,56.4,Fraud
T02110,65.66,1,13.5,0,3,7.3,Not Fraud
T03322,36.99,22,90.2,0,2,61,Not Fraud
T03651,15.78,19,1.6,0,1,38.8,Not Fraud
T00899,44.6,6,9.3,0,3,41.4,Not Fraud
T04508,310,16,17.7,0,1,50.2,Fraud
T04505,48.19,4,43.8,0,1,43.7,Not Fraud
T00217,17.29,10,1.2,0,1,39.9,Not Fraud
T02057,29.69,1,5.4,0,5,18.9,Not Fraud
T00029,58.32,20,12.6,0,5,3.7,Not Fraud
T03526,17.26,10,4.3,0,3,29.9,Not Fraud
T02230,220.33,16,15.6,0,5,22.3,Not Fraud
T04825,15.9,9,2.4,1,2,22.8,Not Fraud
T00880,14.59,2,1.3,0,3,54.4,Not Fraud
T03135,54.1,13,1.9,0,1,28.9,Not Fraud
T01862,90.47,3,2.3,0,3,22.6,Not Fraud
T02437,15.53,6,5.9,0,1,25.5,Not Fraud
T03518,7.25,4,1.2,0,1,44.3,Not Fraud
T01244,65.05,17,13.5,0,2,21,Not Fraud
T03378,53.62,10,50.3,0,2,6.2,Not Fraud
T02277,10.6,13,18.1,0,0,47.5,Not Fraud
T01711,17.74,10,19,0,1,13.3,Not Fraud
T01928,8.16,3,9.7,0,2,39.1,Not Fraud
T00789,41.35,5,0.5,0,5,28.2,Not Fraud
T01290,30.99,7,1.3,0,2,55.1,Not Fraud
T02181,18.63,14,13.2,1,2,17.7,Not Fraud
T00235,59.48,21,5,0,8,46.7,Not Fraud
T04689,14.15,21,4.4,0,5,8.1,Not Fraud
T00511,11.13,8,73.5,1,4,19.6,Fraud
T03704,30.87,23,20.2,0,0,12.9,Not Fraud
T01632,51.48,2,12.5,0,1,28.1,Not Fraud
T01013,7.31,19,9.2,0,2,17.3,Not Fraud
T02697,15.07,15,0.7,0,2,15.7,Not Fraud
T03092,60.52,9,14.3,0,0,7.8,Fraud
T02217,108.45,22,18.1,0,3,45.5,Not Fraud
T04677,21.53,8,8,1,1,38,Not Fraud
T03722,8.97,6,32.9,0,1,18.8,Not Fraud
T01570,38.51,21,1.6,0,2,22.2,Not Fraud
T01139,51.99,13,17.2,0,5,62.1,Not Fraud
T00580,24.91,9,10.4,0,4,13.3,Not Fraud
T04171,14.47,14,1.8,0,3,20.3,Not Fraud
T03644,76.9,2,1.9,0,2,19.8,Not Fraud
T04502,60.64,6,1,0,0,21.9,Not Fraud
T02602,50.16,13,16.5,0,2,46.5,Not Fraud
T02378,64.53,13,6.6,0,2,49.5,Not Fraud
T01415,272.57,20,14.6,0,2,6.6,Not Fraud
T04807,5.93,10,26.3,0,3,32.7,Not Fraud
T00428,158.64,15,17.4,0,2,20.5,Not Fraud
T04796,44.88,21,5.5,1,2,6.5,Not Fraud
T00648,247.72,1,90.2,0,6,8.9,Fraud
T02649,8.57,16,32.1,0,1,34.2,Not Fraud
T01894,48.77,2,2.9,0,1,60,Fraud
T02296,50.99,3,12.2,1,1,21.7,Not Fraud
T00801,92.95,21,19.4,1,4,49.3,Not Fraud
T02682,81.05,20,8.6,0,1,6.4,Not Fraud
T00388,7.09,6,4.7,1,4,38.9,Fraud
T03702,117.75,20,2.8,0,0,18.4,Not Fraud
T01209,3.3,3,46.5,0,3,18.7,Not Fraud
T03869,77.96,8,5.3,0,1,18.7,Not Fraud
T03457,28.16,7,0.9,0,0,33.4,Not Fraud
T04662,38.78,18,12,0,0,52.6,Not Fraud
T01260,18.95,18,398.4,0,2,25.6,Fraud
T03950,4.35,7,0.4,0,2,31.5,Not Fraud
T01870,22.4,20,2.3,0,2,45.5,Not Fraud
T01126,14.53,1,3.2,0,1,57.5,Fraud
T04914,20.91,1,48.6,0,1,19.4,Not Fraud
T04203,6.44,17,12.5,0,4,38.1,Not Fraud
T01732,33.82,3,56.2,0,1,17.5,Not Fraud
T02128,17.86,1,142.1,0,4,44.5,Fraud
T03755,15.33,17,3.4,0,3,15.9,Not Fraud
T03731,253.75,19,65.4,0,0,27.9,Not Fraud
T02881,42.9,14,27.2,0,4,35.1,Not Fraud
T02714,20.34,2,8.7,0,2,9.8,Not Fraud
T01462,117.6,11,3.1,0,2,19.6,Not Fraud
T04509,13.29,16,116.9,0,1,40.5,Not Fraud
T03476,28.98,0,3.1,0,3,45.9,Fraud
T04836,39.01,2,6.4,0,2,31.5,Not Fraud
T01768,144.04,2,3.1,0,3,22,Not Fraud
T01917,15.55,21,6,0,3,8.8,Not Fraud
T01257,6.92,4,1.4,0,3,48.5,Not Fraud
T04884,20.38,17,3.1,0,2,8.9,Not Fraud
T00728,18.1,22,3.9,0,3,33.9,Not Fraud
T02160,20.39,14,55.3,0,1,46.3,Not Fraud
T03467,26.13,13,0.6,0,0,43,Not Fraud
T00773,541.96,9,31.7,0,4,31.8,Not Fraud
T03040,10.82,1,14.2,0,2,18.1,Fraud
T04249,23.84,20,3.9,0,3,40.6,Not Fraud
T04757,282.92,20,7.3,0,4,12.4,Not Fraud
T01437,35.19,20,16.9,0,1,12.9,Not Fraud
T02305,14.26,3,18.9,0,1,56,Fraud
T00139,16.68,13,89.2,0,2,54.9,Not Fraud
T04841,153.77,9,36.2,0,0,16,Not Fraud
T03455,204.95,3,17.4,0,1,14.6,Not Fraud
T01157,32.05,5,2,0,3,5.4,Not Fraud
T03464,42.02,14,10.8,0,3,6.7,Not Fraud
T00470,21.04,17,83.9,1,4,21.8,Fraud
T01576,39.48,14,51.3,0,0,6.9,Not Fraud
T02786,68.41,18,6.5,0,2,18,Not Fraud
T04225,63.29,2,4.2,0,2,30.7,Not Fraud
T04398,22.53,20,23.2,0,2,21.7,Not Fraud
T02145,199.98,23,7.2,0,2,6.7,Fraud
T00443,8.7,10,41.5,1,1,33.7,Not Fraud
T01719,356.21,22,1.3,0,1,55.8,Not Fraud
T01167,33.04,8,3.2,0,0,73.3,Fraud
T02919,6.72,18,9,0,6,27.2,Not Fraud
T04007,12.58,14,35.1,0,0,58.2,Not Fraud
T04383,27.06,15,0.5,0,2,16.6,Not Fraud
T04722,76.17,0,9.3,0,3,28.3,Fraud
T00920,42.83,8,6.7,0,3,20.4,Not Fraud
T01040,31.03,14,1.5,1,4,16.1,Not Fraud
T03077,12.28,4,7.7,0,0,28.8,Not Fraud
T02699,23.74,20,12.5,0,1,17,Not Fraud
T04026,30.05,14,1,0,3,47,Not Fraud
T03031,34.57,21,12,0,2,22.2,Not Fraud
T03423,6.19,22,1.9,0,0,11.8,Not Fraud
T01031,32.58,9,9,0,1,8.7,Not Fraud
T04996,175.38,23,62.4,0,3,27.6,Not Fraud
T00145,127.25,6,0.3,0,1,16.4,Not Fraud
T03566,16.13,23,4.5,0,0,56.1,Not Fraud
T03955,27.77,17,29.7,0,3,12.2,Not Fraud
T00669,37.86,23,34.6,0,1,27.6,Not Fraud
T02675,52.03,15,151.5,0,0,27,Not Fraud
T01277,47.83,23,24.6,1,0,17.9,Not Fraud
T00814,111.32,1,6.9,0,0,11.7,Not Fraud
T00500,101.98,11,10.6,0,3,48.4,Not Fraud
T01857,90.11,12,117.3,0,1,41.6,Not Fraud
T04784,105.56,15,4.1,0,1,18.4,Not Fraud
T01994,40.9,21,16.6,0,0,26.5,Not Fraud
T04006,40.82,13,11.3,0,1,48.9,Not Fraud
T02012,60.9,10,3,1,0,34.5,Not Fraud
T00947,22.46,21,24.3,0,1,37.7,Not Fraud
T01937,17.92,12,67.1,0,5,22.3,Not Fraud
T00571,5.57,7,2.8,0,1,18.7,Not Fraud
T00583,32.49,0,7.7,0,4,52.3,Not Fraud
T00405,5.98,2,41.1,0,3,58.5,Not Fraud
T04632,52.12,5,15.2,0,1,52.6,Not Fraud
T00109,7.61,5,0.5,0,1,55.6,Not Fraud
T04323,39.12,16,1.9,0,1,27.2,Not Fraud
T04488,15.66,9,5,0,2,34.5,Not Fraud
T04380,25.49,10,38.1,0,1,68.8,Fraud
T03583,242.89,15,15,0,2,55.7,Not Fraud
T02860,17.56,3,63.6,0,0,14.9,Not Fraud
T04029,32.51,7,15.7,0,2,14.3,Not Fraud
T01189,13.6,2,3.3,0,2,10.6,Fraud
T02692,74.72,7,67.2,0,1,4.6,Not Fraud
T00718,54.81,18,3.1,0,1,19.6,Not Fraud
T02382,29.39,22,0.8,0,2,27.3,Fraud
T03020,28.08,1,49.2,0,2,42.4,Not Fraud
T04969,63.32,7,11.7,0,5,28.9,Not Fraud
T03262,81.89,15,11.1,0,1,37.6,Not Fraud
T03671,67.45,17,6.2,0,1,3.2,Not Fraud
T03470,6.59,3,46.5,0,1,15.8,Not Fraud
T01563,14.79,5,90.5,0,2,6.9,Not Fraud
T03068,42.46,14,44.6,0,1,25.4,Not Fraud
T02541,141.38,10,1.8,1,3,46.2,Fraud
T02987,18.34,0,92.1,0,0,6.4,Not Fraud
T01321,24.9,18,4,0,2,26,Not Fraud
T02659,101.5,20,10.6,0,2,58.9,Fraud
T00015,14.85,22,2.8,0,1,7.3,Not Fraud
T04291,96.11,15,69.9,1,2,36.1,Not Fraud
T02343,344.83,6,2.4,0,3,59.3,Fraud
T03741,19.62,6,7.3,1,1,25.1,Not Fraud
T02281,285.41,14,22.5,0,0,24,Not Fraud
T00499,4.45,19,15.2,0,1,12.4,Not Fraud
T03733,104.7,21,16.5,0,4,32.2,Not Fraud
T03813,96.7,4,6.6,0,3,45.9,Fraud
T04990,11.18,6,1.8,0,1,20.2,Not Fraud
T00401,6.88,12,402.4,0,3,21.5,Fraud
T01078,23.47,16,10.5,0,2,25.2,Not Fraud
T03561,23.39,21,1.5,0,2,38.7,Fraud
T01574,218.81,20,9.4,0,0,20.3,Not Fraud
T02461,34.92,10,6.7,0,2,49.2,Not Fraud
T03187,17.99,10,4.9,0,2,36.8,Not Fraud
T04753,117.37,23,17.7,0,1,8.9,Not Fraud
T02198,9.11,10,443.4,0,0,4.3,Fraud
T01496,19.94,9,22.7,0,2,49.6,Not Fraud
T00577,25.18,9,39.6,0,0,20.5,Not Fraud
T01846,2.51,9,0.7,0,1,50.5,Not Fraud
T02039,166.5,4,3.1,0,2,21.7,Not Fraud
T01390,143.63,9,3,0,2,32.3,Not Fraud
T02583,39.6,6,53.6,0,4,15,Not Fraud
T00440,458.45,10,5.7,0,2,12.9,Not Fraud
T01451,10.52,12,0.6,0,1,48.5,Not Fraud
T04530,3.91,16,11,0,1,5.6,Not Fraud
T03168,66.1,18,1.5,0,1,7.3,Not Fraud
T01645,144.88,20,20.9,0,2,22.2,Not Fraud
T03857,6.82,14,12.9,0,4,25.9,Not Fraud
T02260,22.75,12,53.7,0,0,18.5,Not Fraud
T03390,25.04,17,7.4,0,4,43.6,Not Fraud
T03493,10.27,6,3.3,0,4,23.1,Not Fraud
T02584,11.27,12,15.6,0,0,15.1,Not Fraud
T04060,563.86,23,6.7,1,5,30.7,Fraud
T04743,38.48,3,1.2,1,1,29.8,Not Fraud
T04606,17.49,16,46.5,0,3,36.9,Not Fraud
T04473,59.24,17,1.8,0,3,22.2,Not Fraud
T01834,31.99,12,82,0,2,16.5,Not Fraud
T02688,77.59,21,5,1,1,26.3,Not Fraud
T02556,62.08,7,19.2,0,2,2.2,Not Fraud
T02884,10.41,10,11.7,0,3,12.7,Not Fraud
T03558,68.73,5,3.1,0,0,23.8,Not Fraud
T04040,138.55,19,11.4,0,6,27.3,Not Fraud
T02005,364.4,7,13,0,1,38.7,Not Fraud
T01282,60.56,14,14.5,0,1,38.6,Not Fraud
T03096,5.02,20,5.1,0,1,12.1,Not Fraud
T01816,25.42,17,0.8,0,2,15.4,Not Fraud
T02957,11.34,8,466.2,0,0,73,Fraud
T04520,97.85,6,13.2,0,2,45.4,Not Fraud
T01742,90.02,19,8.3,0,2,28.3,Fraud
T00175,99.67,10,3.2,0,0,6.7,Not Fraud
T02021,20.36,5,6.7,0,3,20.1,Not Fraud
T01736,29.64,20,22.7,0,3,26.7,Not Fraud
T01029,132.43,3,3,0,2,32.7,Not Fraud
T00725,15.01,18,1.7,0,1,29.2,Not Fraud
T03012,17.56,16,5.4,0,0,46.9,Not Fraud
T01619,115.55,15,2.2,1,1,34.6,Not Fraud
T02401,4.42,8,1.5,1,2,32.7,Not Fraud
T00234,114.92,7,13.1,0,2,39.8,Not Fraud
T03445,11.65,5,21.9,0,2,24.9,Not Fraud
T03514,31.43,10,17.8,0,2,35.7,Not Fraud
T02760,32.9,3,1.6,0,1,50.8,Not Fraud
T01940,59.15,23,5.8,0,2,23.6,Not Fraud
T02425,96.98,4,51.8,0,3,51.3,Not Fraud
T00972,8.98,12,5.2,0,2,31.4,Not Fraud
T03079,52.69,22,75.3,0,2,32.1,Not Fraud
T01835,22.37,8,0.5,0,4,59.6,Fraud
